-0.069937736,-0.09491391,-0.20134988,-0.14483611,-0.3698795,0.25753313,-0.21186519,-0.23141664,-0.23714589,-0.28913438,-0.4543839,-0.16398112,-0.21033227,-0.20205012,-0.2938583,-0.22232689,-0.17517988,-0.24025072,-0.48923898,-0.03760505
-0.91363794,2.1233075,-0.71942866,1.3343647,-1.6559712,-0.50490767,-1.275615,-0.954387,-1.0673342,-1.0452461,-0.5599493,0.39719963,-1.7493178,-1.6593213,-1.0978,-0.53727776,-1.1527288,-1.0061352,-1.1408273,-1.2875485
-0.31055808,-0.4016074,-0.30710775,-0.0669305,-0.3679813,2.1702094,-0.061759103,-0.3478769,-0.3352914,-0.39447695,-0.48217985,-0.3789481,-0.13211124,-0.76136535,-0.51718295,0.55848813,-0.08261413,-0.5486765,0.7647943,-0.15726651
-0.18301891,-0.56582046,-0.3987211,-0.3598569,-0.41570947,1.6069992,-0.48900834,0.453581,0.01071661,0.10565151,-0.43960604,-0.07399749,-0.45202824,-0.565397,-0.5874328,0.2691993,-0.5510023,-0.8811938,-0.6630572,-1.0109049
-0.20220017,-0.21113382,-0.044911895,-0.13611908,-0.20027971,-0.04472062,-0.3234695,-0.19233821,-0.36583364,0.015183741,-0.28460458,-0.102545634,-0.41477174,-0.49910894,3.4259741,-0.42800805,-0.5765252,-0.56925154,-1.4689748,0.6430056
-0.9975216,0.6264463,-0.0431592,-1.5389038,-1.6190907,0.43732697,-1.0676318,-1.9904307,2.958688,4.613949,4.1222568,-1.7623185,-3.1380682,-2.3835707,-2.8683753,-2.4852226,-2.610028,-1.7236037,-2.4062023,-2.0809717
-0.27057254,-0.05384568,-0.050887033,-0.14734197,-0.11755305,-0.111792564,-0.12931877,-0.22989921,-0.23052053,-0.01395466,0.045582276,0.016431823,-0.29939154,-0.10931134,0.10444384,-0.0069101183,-0.3178311,0.035242654,-0.07239429,-0.3890725
-0.2372077,-0.1582005,-0.58165175,-1.334649,2.522995,-0.12258088,0.27934092,-0.49674538,-0.06965372,-0.3766933,-0.28254873,-0.38904056,0.23070072,-0.49415034,-0.686407,-0.6679702,-0.7005796,-0.775908,-1.2449505,1.2523472
-0.80080074,-0.51593524,-0.5247289,-2.098295,-0.915123,-1.8684365,4.985945,2.5276496,2.4332538,-1.538348,0.9306619,-1.3373549,-0.28316864,-1.492356,-2.516354,-2.053966,-1.7277802,-2.3427117,-1.7029548,-2.2566507
-0.17810625,-0.07144038,-0.072800465,-0.1938845,0.11513833,-0.07908272,-0.10754905,-0.1835116,-0.18019734,0.08613849,-0.017492637,-0.4010176,-0.1841952,-0.32486168,-0.25947037,-0.10736555,-0.48241934,-0.11540622,-0.47288278,-0.31425217
-0.24561378,-0.078825384,-0.07831932,-0.2831271,-0.23714215,-0.21355169,0.34138045,-0.06373443,-0.045822866,-0.042138465,-0.17217809,-0.2897173,-0.40505907,-0.020297179,-0.28148046,-0.2662625,-0.19218992,-0.2783215,-0.0616881,-0.33433282
-0.56523573,-0.63635355,2.170722,-0.8088411,-0.57782,-1.0236853,1.4896578,-0.34820938,-0.30671543,-0.97984314,1.0371339,-0.94525963,-1.4954375,-0.47494727,-0.44646293,-0.69859785,-0.46307668,-0.7364946,-1.0285408,-0.71500254
-0.24850586,-0.23424807,0.12193245,-0.17989184,0.21323268,-0.14462405,-0.1750377,-0.23360907,-0.17859627,-0.08556439,0.31909186,-0.42689338,-0.47056717,-0.54952574,-0.19020045,0.07315003,-0.4750997,-0.580834,-0.28199354,-0.42073995
1.0794355,-0.43733355,-0.4648857,-0.22898431,0.06879207,-0.21317168,-0.3464082,-0.48504397,-0.5409887,-0.1930961,-0.45033833,-0.51427674,-0.23518138,-0.17000031,-0.8392166,-1.1931802,-0.6383508,-0.8761016,-1.0083488,-1.3817433
1.3221716,-0.039992534,-0.6276559,-0.526723,-1.1140578,-0.73473024,-0.7186847,-1.0651171,-1.1025995,-1.1809515,0.6953261,3.708861,0.6021523,-1.0651275,-1.466847,-2.619548,4.174342,-0.58164215,-0.022267886,-3.3866172
-0.75021124,-1.3056431,2.1913881,-0.94709605,-0.577978,1.1879544,0.0057034125,-0.69001395,-1.064765,-0.965219,-0.7134731,3.513534,-0.8084684,1.4234337,-0.2557513,-1.1122322,-1.3909699,-0.99691576,-0.48297617,-1.427583
-0.55968857,-0.91242486,1.7457645,-0.22476274,-0.9639554,-0.9015597,-1.3446138,-0.29509237,0.23031853,0.24087776,-1.0091629,4.606834,2.2585766,-0.1796633,-0.5886984,-1.1839174,0.4800728,0.23639186,0.042487316,-1.6997303
-0.23547986,-0.1898954,0.01945987,-0.17922455,-0.23685446,-0.08952639,-0.16973169,0.21340293,0.16234685,-0.20268963,-0.28948376,-0.22727753,-0.006810437,-0.17317034,-0.22360647,-0.19983996,-0.4747913,-0.48809263,-0.4203698,-0.4585838
-0.9351235,0.63656056,0.72246146,-0.47404835,-1.621628,0.06207519,-0.3958437,0.16908486,1.2583609,-1.4063954,-1.1369729,-0.9040246,-1.8385458,0.11920674,3.4653618,-1.2918696,-0.6815217,-1.2359045,1.6337129,-1.6733953
-0.7637327,0.52755886,-0.5261296,-0.9392209,-0.9696667,-0.58805674,1.2316508,-0.2782935,-0.4480237,-0.3505105,0.44511473,-0.7063047,4.507119,-0.5495574,-0.6087485,-1.39553,-1.4943241,-1.4558308,1.2045261,3.2788262
-0.49739844,-0.6154615,-0.1238835,1.7145007,-0.84765613,-0.33364484,-1.7373906,-0.27281722,-0.3094807,1.9109966,2.0459445,-0.59486085,1.3516374,-0.60368437,-0.005281837,-0.44347048,-0.2970823,-0.6507948,-1.3577791,-0.8212459
0.724518,0.2572364,0.3141996,-0.5421279,0.089126535,-2.8133063,-1.9753948,0.66709983,-3.2793102,-2.3256772,2.168839,-2.2276323,-2.739338,-2.8764138,-2.3878262,-1.1776338,1.0280854,2.2976363,6.1456428,3.6767502
0.96710974,-1.101024,2.5120046,1.0008467,-1.0132141,-1.4777015,-1.4429829,-1.0276489,-1.0609583,-0.979319,-1.158219,-1.5790093,-1.5758245,-1.4710314,-1.4685521,-1.5432568,-1.76989,-1.439292,-2.3410764,-2.441023
0.7398014,-0.3036671,-0.3954559,-1.729925,1.2004889,-1.4082884,0.28332818,0.4839676,-1.8760939,3.570878,-2.7255175,-1.0923709,-1.642327,-1.5395222,1.3699524,2.6322181,-2.808693,-0.12314014,5.490971,-3.416876
1.1539215,0.6209144,-0.22160177,-0.9912091,-0.6380117,-1.6678843,-1.3834804,-1.4462937,2.4631624,-1.9362222,-1.9989119,-1.8728139,-0.207014,-1.131243,5.9486074,-2.8050275,-2.1872752,-1.5861055,-3.2262986,-3.1593919
-0.4460807,-0.7474901,0.7331336,-0.78203547,-0.48632112,1.9276085,0.10447737,-0.5402027,-0.55449367,-0.22301085,-0.45683295,-0.87269866,-0.91653883,3.5647879,-0.59404325,-1.6178149,-1.1431502,2.8915017,-1.0681431,-2.1191468
